Zhengzhou,TJ,Henan,1710000,114,34.5
Zhenjiang,TJ,Jiangsu,368316,NULL,NULL
Zhezkazghan,KAZ,Zhezkazghan,NULL,NULL,NULL
Zhezqazghan,KAZ,Zhezkazghan,108700,NULL,NULL
Zhongshan,TJ,Guangdong,278829,NULL,NULL
Zhoukou,TJ,Henan,146288,NULL,NULL
Zhoushan,TJ,Zhejiang,156317,NULL,NULL
Zhucheng,TJ,Shandong,102134,NULL,NULL
Zhuhai,TJ,Guangdong,164747,NULL,NULL
Zhumadian,TJ,Henan,123232,NULL,NULL
Zhuzhou,TJ,Hunan,409924,NULL,NULL
Zhytomyr,UA,Zhytomyrska,296000,NULL,NULL
Zibo,TJ,Shandong,2460000,NULL,NULL
"Zielona Gora",PL,Zielonogorskie,113000,NULL,NULL
Zigong,TJ,Sichuan,393184,NULL,NULL
Ziguinchor,SN,Ziguinchor,107000,NULL,NULL
Zixing,TJ,Hunan,110048,NULL,NULL
Zlatoust,R,"Chelyabinskaya oblast",203000,NULL,NULL
Zlin,CZ,Jihomoravsky,198000,NULL,NULL
Zonguldak,TR,Zonguldak,115900,NULL,NULL
Zug,CH,ZG,NULL,NULL,NULL
Zunyi,TJ,Guizhou,261862,NULL,NULL
Zurich,CH,ZH,343106,NULL,NULL
Zwickau,D,Sachsen,104921,NULL,NULL
Zwolle,NL,Overijssel,NULL,NULL,NULL
